"nr";"name";"telephone";"emailAddress";"age";"undergraduateDegreeFrom";"advisor";"memberOf"
2090532;"graduateStudent53";"xxx-xxx-xxxx";"graduateStudent53@department9.university2.edu";21;615;209073;209
2090542;"graduateStudent54";"xxx-xxx-xxxx";"graduateStudent54@department9.university2.edu";24;388;209051;209
2090552;"graduateStudent55";"xxx-xxx-xxxx";"graduateStudent55@department9.university2.edu";23;68;209001;209
2090562;"graduateStudent56";"xxx-xxx-xxxx";"graduateStudent56@department9.university2.edu";27;349;209033;209
2090572;"graduateStudent57";"xxx-xxx-xxxx";"graduateStudent57@department9.university2.edu";25;968;209053;209
2090582;"graduateStudent58";"xxx-xxx-xxxx";"graduateStudent58@department9.university2.edu";26;4;209012;209
2090592;"graduateStudent59";"xxx-xxx-xxxx";"graduateStudent59@department9.university2.edu";24;447;209021;209
2090602;"graduateStudent60";"xxx-xxx-xxxx";"graduateStudent60@department9.university2.edu";21;879;209013;209
2090612;"graduateStudent61";"xxx-xxx-xxxx";"graduateStudent61@department9.university2.edu";22;417;209041;209
2090622;"graduateStudent62";"xxx-xxx-xxxx";"graduateStudent62@department9.university2.edu";26;481;209023;209
2090632;"graduateStudent63";"xxx-xxx-xxxx";"graduateStudent63@department9.university2.edu";25;133;209063;209
2090642;"graduateStudent64";"xxx-xxx-xxxx";"graduateStudent64@department9.university2.edu";21;100;209041;209
2090652;"graduateStudent65";"xxx-xxx-xxxx";"graduateStudent65@department9.university2.edu";26;332;209013;209
2090662;"graduateStudent66";"xxx-xxx-xxxx";"graduateStudent66@department9.university2.edu";25;124;209032;209
2090672;"graduateStudent67";"xxx-xxx-xxxx";"graduateStudent67@department9.university2.edu";21;912;209021;209
2090682;"graduateStudent68";"xxx-xxx-xxxx";"graduateStudent68@department9.university2.edu";22;375;209063;209
2090692;"graduateStudent69";"xxx-xxx-xxxx";"graduateStudent69@department9.university2.edu";22;661;209001;209
2090702;"graduateStudent70";"xxx-xxx-xxxx";"graduateStudent70@department9.university2.edu";21;596;209023;209
2090712;"graduateStudent71";"xxx-xxx-xxxx";"graduateStudent71@department9.university2.edu";23;127;209092;209
2090722;"graduateStudent72";"xxx-xxx-xxxx";"graduateStudent72@department9.university2.edu";27;943;209011;209
2090732;"graduateStudent73";"xxx-xxx-xxxx";"graduateStudent73@department9.university2.edu";23;219;209072;209
2090742;"graduateStudent74";"xxx-xxx-xxxx";"graduateStudent74@department9.university2.edu";24;853;209061;209
2090752;"graduateStudent75";"xxx-xxx-xxxx";"graduateStudent75@department9.university2.edu";27;283;209051;209
2090762;"graduateStudent76";"xxx-xxx-xxxx";"graduateStudent76@department9.university2.edu";20;617;209083;209
2090772;"graduateStudent77";"xxx-xxx-xxxx";"graduateStudent77@department9.university2.edu";24;901;209042;209
2090782;"graduateStudent78";"xxx-xxx-xxxx";"graduateStudent78@department9.university2.edu";25;810;209082;209
2090792;"graduateStudent79";"xxx-xxx-xxxx";"graduateStudent79@department9.university2.edu";24;261;209032;209
2090802;"graduateStudent80";"xxx-xxx-xxxx";"graduateStudent80@department9.university2.edu";21;433;209061;209
2090812;"graduateStudent81";"xxx-xxx-xxxx";"graduateStudent81@department9.university2.edu";24;163;209012;209
2090822;"graduateStudent82";"xxx-xxx-xxxx";"graduateStudent82@department9.university2.edu";21;853;209031;209
2090832;"graduateStudent83";"xxx-xxx-xxxx";"graduateStudent83@department9.university2.edu";22;227;209053;209
2090842;"graduateStudent84";"xxx-xxx-xxxx";"graduateStudent84@department9.university2.edu";26;36;209023;209
2090852;"graduateStudent85";"xxx-xxx-xxxx";"graduateStudent85@department9.university2.edu";23;646;209013;209
2090862;"graduateStudent86";"xxx-xxx-xxxx";"graduateStudent86@department9.university2.edu";21;162;209051;209
2090872;"graduateStudent87";"xxx-xxx-xxxx";"graduateStudent87@department9.university2.edu";25;105;209043;209
2090882;"graduateStudent88";"xxx-xxx-xxxx";"graduateStudent88@department9.university2.edu";26;353;209003;209
2090892;"graduateStudent89";"xxx-xxx-xxxx";"graduateStudent89@department9.university2.edu";20;342;209071;209
2090902;"graduateStudent90";"xxx-xxx-xxxx";"graduateStudent90@department9.university2.edu";24;265;209011;209
2090912;"graduateStudent91";"xxx-xxx-xxxx";"graduateStudent91@department9.university2.edu";22;564;209092;209
2090922;"graduateStudent92";"xxx-xxx-xxxx";"graduateStudent92@department9.university2.edu";21;738;209053;209
2090932;"graduateStudent93";"xxx-xxx-xxxx";"graduateStudent93@department9.university2.edu";23;901;209092;209
2090942;"graduateStudent94";"xxx-xxx-xxxx";"graduateStudent94@department9.university2.edu";26;607;209021;209
2090952;"graduateStudent95";"xxx-xxx-xxxx";"graduateStudent95@department9.university2.edu";24;319;209093;209
2090962;"graduateStudent96";"xxx-xxx-xxxx";"graduateStudent96@department9.university2.edu";23;678;209093;209
2090972;"graduateStudent97";"xxx-xxx-xxxx";"graduateStudent97@department9.university2.edu";22;92;209042;209
2090982;"graduateStudent98";"xxx-xxx-xxxx";"graduateStudent98@department9.university2.edu";23;115;209011;209
2090992;"graduateStudent99";"xxx-xxx-xxxx";"graduateStudent99@department9.university2.edu";24;567;209012;209
2091002;"graduateStudent100";"xxx-xxx-xxxx";"graduateStudent100@department9.university2.edu";24;632;209093;209
2091012;"graduateStudent101";"xxx-xxx-xxxx";"graduateStudent101@department9.university2.edu";25;876;209061;209
2091022;"graduateStudent102";"xxx-xxx-xxxx";"graduateStudent102@department9.university2.edu";23;115;209053;209
2091032;"graduateStudent103";"xxx-xxx-xxxx";"graduateStudent103@department9.university2.edu";20;382;209001;209
2091042;"graduateStudent104";"xxx-xxx-xxxx";"graduateStudent104@department9.university2.edu";20;688;209072;209
2091052;"graduateStudent105";"xxx-xxx-xxxx";"graduateStudent105@department9.university2.edu";25;77;209083;209
2091062;"graduateStudent106";"xxx-xxx-xxxx";"graduateStudent106@department9.university2.edu";20;302;209031;209
2091072;"graduateStudent107";"xxx-xxx-xxxx";"graduateStudent107@department9.university2.edu";24;304;209063;209
2091082;"graduateStudent108";"xxx-xxx-xxxx";"graduateStudent108@department9.university2.edu";26;990;209043;209
2091092;"graduateStudent109";"xxx-xxx-xxxx";"graduateStudent109@department9.university2.edu";24;739;209063;209
2091102;"graduateStudent110";"xxx-xxx-xxxx";"graduateStudent110@department9.university2.edu";27;861;209061;209
2100002;"graduateStudent0";"xxx-xxx-xxxx";"graduateStudent0@department10.university2.edu";22;662;210003;210
2100012;"graduateStudent1";"xxx-xxx-xxxx";"graduateStudent1@department10.university2.edu";24;356;210032;210
2100022;"graduateStudent2";"xxx-xxx-xxxx";"graduateStudent2@department10.university2.edu";22;242;210032;210
2100032;"graduateStudent3";"xxx-xxx-xxxx";"graduateStudent3@department10.university2.edu";27;126;210103;210
2100042;"graduateStudent4";"xxx-xxx-xxxx";"graduateStudent4@department10.university2.edu";24;395;210071;210
2100052;"graduateStudent5";"xxx-xxx-xxxx";"graduateStudent5@department10.university2.edu";24;828;210072;210
2100062;"graduateStudent6";"xxx-xxx-xxxx";"graduateStudent6@department10.university2.edu";20;107;210092;210
2100072;"graduateStudent7";"xxx-xxx-xxxx";"graduateStudent7@department10.university2.edu";20;887;210021;210
2100082;"graduateStudent8";"xxx-xxx-xxxx";"graduateStudent8@department10.university2.edu";20;25;210061;210
2100092;"graduateStudent9";"xxx-xxx-xxxx";"graduateStudent9@department10.university2.edu";25;949;210072;210
2100102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department10.university2.edu";27;714;210071;210
2100112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department10.university2.edu";24;297;210061;210
2100122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department10.university2.edu";21;654;210021;210
2100132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department10.university2.edu";23;132;210002;210
2100142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department10.university2.edu";20;402;210093;210
2100152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department10.university2.edu";24;931;210071;210
2100162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department10.university2.edu";20;736;210031;210
2100172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department10.university2.edu";22;215;210051;210
2100182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department10.university2.edu";27;385;210092;210
2100192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department10.university2.edu";24;99;210063;210
2100202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department10.university2.edu";20;519;210021;210
2100212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department10.university2.edu";27;58;210093;210
2100222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department10.university2.edu";26;412;210013;210
2100232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department10.university2.edu";27;60;210062;210
2100242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department10.university2.edu";25;803;210012;210
2100252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department10.university2.edu";25;350;210022;210
2100262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department10.university2.edu";24;780;210082;210
2100272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department10.university2.edu";24;546;210032;210
2100282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department10.university2.edu";22;430;210031;210
2100292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department10.university2.edu";24;959;210021;210
2100302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department10.university2.edu";20;861;210082;210
2100312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department10.university2.edu";22;195;210063;210
2100322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department10.university2.edu";24;750;210013;210
2100332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department10.university2.edu";22;637;210033;210
2100342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department10.university2.edu";21;706;210072;210
2100352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department10.university2.edu";27;534;210052;210
2100362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department10.university2.edu";21;69;210093;210
2100372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department10.university2.edu";22;233;210083;210
2100382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department10.university2.edu";27;613;210041;210
2100392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department10.university2.edu";21;70;210023;210
2100402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department10.university2.edu";22;815;210043;210
2100412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department10.university2.edu";22;392;210071;210
2100422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department10.university2.edu";27;691;210012;210
2100432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department10.university2.edu";21;826;210042;210
2100442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department10.university2.edu";22;959;210003;210
2100452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department10.university2.edu";23;625;210052;210
2100462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department10.university2.edu";24;65;210051;210
2100472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department10.university2.edu";20;480;210073;210
2100482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department10.university2.edu";25;107;210073;210
2100492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department10.university2.edu";27;960;210052;210
2100502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department10.university2.edu";22;371;210042;210
2100512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department10.university2.edu";20;775;210051;210
2100522;"graduateStudent52";"xxx-xxx-xxxx";"graduateStudent52@department10.university2.edu";22;639;210103;210
2100532;"graduateStudent53";"xxx-xxx-xxxx";"graduateStudent53@department10.university2.edu";26;106;210061;210
2100542;"graduateStudent54";"xxx-xxx-xxxx";"graduateStudent54@department10.university2.edu";27;197;210012;210
2100552;"graduateStudent55";"xxx-xxx-xxxx";"graduateStudent55@department10.university2.edu";21;594;210013;210
2100562;"graduateStudent56";"xxx-xxx-xxxx";"graduateStudent56@department10.university2.edu";21;577;210053;210
2100572;"graduateStudent57";"xxx-xxx-xxxx";"graduateStudent57@department10.university2.edu";27;739;210083;210
2100582;"graduateStudent58";"xxx-xxx-xxxx";"graduateStudent58@department10.university2.edu";24;255;210021;210
2100592;"graduateStudent59";"xxx-xxx-xxxx";"graduateStudent59@department10.university2.edu";25;302;210053;210
2100602;"graduateStudent60";"xxx-xxx-xxxx";"graduateStudent60@department10.university2.edu";20;880;210071;210
2100612;"graduateStudent61";"xxx-xxx-xxxx";"graduateStudent61@department10.university2.edu";25;330;210031;210
2100622;"graduateStudent62";"xxx-xxx-xxxx";"graduateStudent62@department10.university2.edu";25;535;210012;210
2100632;"graduateStudent63";"xxx-xxx-xxxx";"graduateStudent63@department10.university2.edu";23;458;210093;210
2100642;"graduateStudent64";"xxx-xxx-xxxx";"graduateStudent64@department10.university2.edu";27;858;210041;210
2100652;"graduateStudent65";"xxx-xxx-xxxx";"graduateStudent65@department10.university2.edu";21;328;210022;210
2100662;"graduateStudent66";"xxx-xxx-xxxx";"graduateStudent66@department10.university2.edu";27;303;210002;210
2100672;"graduateStudent67";"xxx-xxx-xxxx";"graduateStudent67@department10.university2.edu";23;936;210031;210
2100682;"graduateStudent68";"xxx-xxx-xxxx";"graduateStudent68@department10.university2.edu";24;809;210011;210
2100692;"graduateStudent69";"xxx-xxx-xxxx";"graduateStudent69@department10.university2.edu";22;579;210003;210
2100702;"graduateStudent70";"xxx-xxx-xxxx";"graduateStudent70@department10.university2.edu";27;811;210061;210
2100712;"graduateStudent71";"xxx-xxx-xxxx";"graduateStudent71@department10.university2.edu";21;797;210072;210
2100722;"graduateStudent72";"xxx-xxx-xxxx";"graduateStudent72@department10.university2.edu";24;977;210033;210
2100732;"graduateStudent73";"xxx-xxx-xxxx";"graduateStudent73@department10.university2.edu";23;455;210072;210
2100742;"graduateStudent74";"xxx-xxx-xxxx";"graduateStudent74@department10.university2.edu";25;636;210031;210
2100752;"graduateStudent75";"xxx-xxx-xxxx";"graduateStudent75@department10.university2.edu";25;25;210092;210
2100762;"graduateStudent76";"xxx-xxx-xxxx";"graduateStudent76@department10.university2.edu";23;921;210031;210
2100772;"graduateStudent77";"xxx-xxx-xxxx";"graduateStudent77@department10.university2.edu";21;349;210103;210
2100782;"graduateStudent78";"xxx-xxx-xxxx";"graduateStudent78@department10.university2.edu";24;264;210003;210
2100792;"graduateStudent79";"xxx-xxx-xxxx";"graduateStudent79@department10.university2.edu";22;959;210003;210
2100802;"graduateStudent80";"xxx-xxx-xxxx";"graduateStudent80@department10.university2.edu";21;460;210012;210
2100812;"graduateStudent81";"xxx-xxx-xxxx";"graduateStudent81@department10.university2.edu";26;214;210053;210
2100822;"graduateStudent82";"xxx-xxx-xxxx";"graduateStudent82@department10.university2.edu";23;199;210053;210
2100832;"graduateStudent83";"xxx-xxx-xxxx";"graduateStudent83@department10.university2.edu";26;353;210092;210
2100842;"graduateStudent84";"xxx-xxx-xxxx";"graduateStudent84@department10.university2.edu";24;645;210011;210
2100852;"graduateStudent85";"xxx-xxx-xxxx";"graduateStudent85@department10.university2.edu";25;298;210042;210
2100862;"graduateStudent86";"xxx-xxx-xxxx";"graduateStudent86@department10.university2.edu";27;477;210061;210
2100872;"graduateStudent87";"xxx-xxx-xxxx";"graduateStudent87@department10.university2.edu";24;670;210063;210
2100882;"graduateStudent88";"xxx-xxx-xxxx";"graduateStudent88@department10.university2.edu";21;824;210052;210
2100892;"graduateStudent89";"xxx-xxx-xxxx";"graduateStudent89@department10.university2.edu";23;574;210071;210
2100902;"graduateStudent90";"xxx-xxx-xxxx";"graduateStudent90@department10.university2.edu";23;446;210012;210
2100912;"graduateStudent91";"xxx-xxx-xxxx";"graduateStudent91@department10.university2.edu";21;346;210032;210
